Customer,ATM ID,Address,City,Site,Start Date Time,Action Code,Status Code,Status Description,Comments,Reference Number,Ticket ID
Oki - BNRMs for SBI           ,L013025621,VEJALPUR                                          ,KALOL               ,ONSITE                        ,25/10/2022 12:34:00,27,331518,SLM- Encryptor Failure                                                                              ,"10/29/2022  01:03  RR  ^AS PER MAIL RECEIVED FROM YCH - AS PER ENG CONFIRMATION SPARE ETA IS 14:00 on 29/10/22, SAME TIME WILL ATTEND THE SITE
10/28/2022  11:52  EP  Call escalated to Mehul & mail shared
10/28/2022  10:26  EP  Tried calling Sahil but no response, Informed to Roshni & mail shared
10/28/2022  10:24  EP  Spare # Pinpad required, Site ETA - 28 OCT-22 AT 16:00 HOURS
10/28/2022  07:01  RR  ^AS PER EMAIL RECEIVED FROM YCH ARVIND ON DATED 27 OCT-22 AT 13:38 HOURS SPARE ETA GIVEN FOR SITE I.E. 28 OCT-22 AT 16:00 HOURS AS PER TAT AND WE ARRANGING THE SPARE FROM AHMEDABAD FSL TO SITE.
10/27/2022  15:46  EP  AS PER EMAIL RECEIVED FROM YCH ARVIND ON DATED 27 OCT-22 AT 13:38 HOURS SPARE ETA GIVEN FOR SITE I.E. 28 OCT-22 AT 16:00 HOURS AS PER TAT AND WE ARRANGING THE SPARE FROM AHMEDABAD FSL TO SITE.
10/27/2022  14:59  EP  In this site, found epp failure issue, error code is 0f20, this site is remote location site around 80 km far to CE location, so discussed with srini sir L3 team and he suggested to request epp, and before replacement of epp we will check the voltage parameter, if every think ok then we replace the epp, so need spare. 
10/27/2022  12:33  EP  Engineer ETA Expired, tried calling CE Nikuli but disconnectiing the call, infomred to RTS Poooja as per her she will  check & conirm with tss
10/27/2022  10:53  EP  AS DISCUSSED WITH ENGINEER NIKUL (7208097823) HE IS ON THE WAY TO THE SITE HE WILL ATTEND THE SITE AT 11:00 AM
10/27/2022  07:09  RR  ^Call Accepted by OIPL - CE NIKUL
10/26/2022  12:21  EP  Engineer ETA Awaited, call escalated to Prathamesh & mail shared
10/26/2022  07:04  RR  ^TOP Mc10/25/2022  16:17  JBP Call escalated to RTS - Taufik Engineer nikul and TSS , as per due to presehdule call and 100 km long site site will only attend on 27th Oct
 10/25/2022  14:06  JBP Call Accepted by OIPL - CE NIKUL 
10/25/2022  14:02  EP  Engineer ETA Awaited, call escalated to RTS Saira & mail shared for CE ETA
10/25/2022  12:34  JBP Need to call log for Pinpad not working branch person 7600037452  and remote support taken from engineer Nikul 8000289420. same confirmed wit engineer Nikul also  ... Docket Number : T1025202256281455

",56281455       ,183870247
Oki - BNRMs for SBI           ,L013124621,BIDHANNAGAR DURGAPUR                              ,BARDDHAMAN          ,ONSITE                        ,26/10/2022 17:35:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:32  RR  ^RP Roll need to be replenish by engineer instructed by oki harpreet BP 8001195687
10/28/2022  07:29  RR  TO 10/27/2022  07:09  RR  ^TO 10/26/2022  17:35  SGP RP Roll need to be replenish by engineer instructed by oki harpreet BP 8001195687   T10262022563432603
",replenish      ,183887756
Oki - BNRMs for SBI           ,L013266621,RAJENDRANAGAR                                     ,RAJENDRANAGAR       ,ONSITE                        ,29/10/2022 06:01:00,34,331261,ATM has been DISCONNECTED                                                                           ,"10/29/2022  09:03  AS  as^Ticket has been Informed  to Branch person 7906421109  for FLM activity
",informed       ,183919039
Oki - BNRMs for SBI           ,L013348621,SHIMOGA                                           ,SHIMOGA             ,ONSITE                        ,27/10/2022 12:54:00,27,331518,SLM- Encryptor Failure                                                                              ,"10/29/2022  09:51  JAS AS PER ENGINEER KIRANKUMAR (7304964308) HE IS ON THE WAY TO THE SITE WILL REACH BY 12:00PM
10/29/2022  01:03  RR  ^TO 10/28/2022  10:50  JAS Spare Required (EPP) ETA shared on portal is of 29 OCT 16:00HRS - which is not aceptable. Discussed with OKI Help Desk Saira, Spare is arranging from HUBLI which is 200KM - requested her to revise spare ETA for today.
10/28/2022  07:02  RR  &TO 10/27/2022  14:01  JAS Working on outlocation SBI call ATM ID S5NL040212621, once completed will attend the site. and ETA has been updated by OIPL - CE KIRANKUMAR 27/10/2022 18:00:00
10/27/2022  12:54  JAS Brief problem Description : Branch Custodian Prashanth 9945489661 EncryptorError, support taken from CE KIRANKUMAR (7304964308) - same confirmed with CE.   Branch Contact : 9945489661     Engineer Contact :  7304964308  Branch Availability : AVAILABLE TILL 6PM Fault in ESQ : EncryptorError InSupervisory  CashAcceptorFaults   Machine Status : DOWN DOCKET NUMBER :# T10272022563667285",563667285      ,183897284
Oki - BNRMs for SBI           ,L013445622,LAGGERE                                           ,BANGALORE           ,ONSITE                        ,28/10/2022 20:06:00,34,331261,ATM has been DISCONNECTED                                                                           ,"10/29/2022  08:47  AS  as^Ticket has been Informed  to Branch person 9862418968  for FLM activity
",informed       ,183916726
Oki - BNRMs for SBI           ,L013529621,BHANDARA MAHARASHTRA                              ,BHANDARA            ,ONSITE                        ,29/10/2022 07:06:00,34,331261,ATM has been DISCONNECTED                                                                           ,10/29/2022  09:05  AS  as^Ticket has been Informed to Branch person 9665757246 for FLM activity,informed       ,183919621
Oki - BNRMs for SBI           ,L013675621,SEHORA                                            ,LUDHIANA            ,ONSITE                        ,28/10/2022 17:02:00,4,331280,UPS Problem                                                                                         ,10/28/2022  16:58  MS  Update from Branch Person - Hanish 7009292374 as per him there is UPS issue at site they have already takeup with UPS Engineer he will visit the site by Tomorrow,BANK UPS       ,183914651
Oki - BNRMs for SBI           ,L013758621,OPP MOTERA STADIUM                                ,AHMEDABAD           ,ONSITE                        ,25/10/2022 19:17:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  01:03  RR  ^TO m10/28/2022  10:41  SNP ai lfrom OKI Team Shubhangi Durgawale The engineer will attend the site today 28th octa t 15:00hrs.
10/28/2022  07:02  RR  ^TO 10/27/2022  20:18  SNP Call escalated to OKI Team (Escakation from brach ) 
10/27/2022  07:10  RR  ^10/26/2022  07:05  RR  ^Call Accepted by OIPL - CE KALPESH R
10/25/2022  19:18  SNP As per Branch Person 7600038970 ATM is Frequent Cash Acceptor Faulty issues and they did the FLM with Engineer, OKI Engineer Kalpesh - 7208097820 not responding to calls to confirm the same # Docket Number : T10252022562977390 
",562977390      ,183876495
Oki - BNRMs for SBI           ,L013984622,KANDI BUS STAND                                   ,KANDI               ,ONSITE                        ,29/10/2022 09:06:00,26,331665,Cash Acceptor Faulted Fatal Error                                                                   ,"10/29/2022  09:20  SD  Ticket has been dispatched  to Branch person 9830770968  for FLM activity
",DISPATCHED     ,183920555
Oki - BNRMs for SBI           ,L013985622,KULI                                              ,MURSHIDABAD         ,ONSITE                        ,29/10/2022 04:37:00,34,331261,ATM has been DISCONNECTED                                                                           ,"10/29/2022  09:11  AS  as^Ticket has been Informed  to Branch person 8001196730  for FLM activity
10/29/2022  09:02  AS  as^Ticket has been Informed  to Branch person 8001196730  for FLM activity
",informed       ,183918970
Oki - BNRMs for SBI           ,L014041622,SAMMATI NAGAR                                     ,RAGHUNATHGANJ       ,ONSITE                        ,26/10/2022 17:36:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:32  RR  ^Call Accepted by OIPL - CE RADHABALLAVDAS
10/27/2022  07:10  RR  ^Call Accepted by OIPL - CE RADHABALLAVDAS
10/26/2022  17:36  SGP RP Roll need to be replenish by engineer instructed by oki harpreet BP  8001195115  : T10262022563433227

",replenish      ,183887785
Oki - BNRMs for SBI           ,L014234621,B2 3A MADHURA NAGAR                               ,SANGAREDDY          ,ONSITE                        ,21/10/2022 11:01:00,27,331520,SLM- Cash Dispenser                                                                                 ,"10/28/2022  17:25  SP  engineer working on site
10/28/2022  15:40  SP  Engineer on the way  and ETA has been updated by BTS - MAHESH 28/10/2022 16:45:00
10/28/2022  10:45  SP  Spare Required # ( PCB ) - Escalated to OKI Babu- it is expecting to be deliver the spare on site by 14.00Hrs
10/27/2022  15:45  SP  Spare Required # ( PCB ) -  Escalated to OKI Madhavan Sir will get this check and arrange update 
10/27/2022  11:42  SP  Spare Required # ( PCB ) -  Escalated to OKI Project Babu  it is expecting to be deliver by today but not sure , he is taken up with concern , will update us.
 10/26/2022  16:31  SP  Escalated to OKI Madhavan Sir will check with concern and arrange update ASAP
10/26/2022  15:04  SP  The Engineer is working on site.
10/26/2022  13:00  SP  Spare Required # (PCB) - Escalated to OKI Project Babu to arrange spare / engineer visit at siite .will check and update us.
^10/26/2022  07:05  RR  TP 10/25/2022  12:34  SP   As discussed with OKi project babu for revised spare ETA as per him will check and update same email sent Spare Required # (PCB) -SPARE IS IN TRANSIT SPARE ETA 17:00 Hrs 26-10-2022 AGREED TAT NBD+2 TO Hyderabad FSL
10/25/2022  05:09  RR  ^TO 10/24/2022  13:16  SGP As discussed with OKi project babu for revised spare ETA as per him will check and update same email sent Spare Required # (PCB) -SPARE IS IN TRANSIT SPARE ETA 17:00 Hrs 26-10-2022 AGREED TAT NBD+2 TO Hyderabad FSL
10/24/2022  02:13  RR  TO 10/23/2022  11:48  SP   Spare Required # (PCB) -SPARE IS IN TRANSIT SPARE ETA 17:00 Hrs 26-10-2022 AGREED TAT NBD+2 TO Hyderabad FSL
10/23/2022  01:58  RR  ^TO 10/22/2022  10:42  MW  TO 10/22/2022  05:45  DR  @ Spare Required # (PCB)  - Send By SAFAL On 21 Oct 2022 15:25:00 ,Delivery Persons Name : SAFAL ,Delivery Persons Contact Number : 8943943192,EDD :27 Oct 2022 17:00:00
10/21/2022  17:39  MW  Spare Required # (PCB)  AS DISCUSS WITH ENGINEER THERE WAS 9641 ERROR IN BRM SO CHECK THE POWER VOLTAGE AND THEN CHECK THE POWER VOLTAGE WAS PCB END ALSO PROPER BUT THERE WAS 9641 ERROR SO TOLD HIM TO CHECK THE SENSOR ADJUSTMENT ESCROW THERE 9781 ERROR AND SENSOR ADJUSTMENT UPPER THERE 9641 AND BUCKET ALSO HAVING 9641 ERROR SO REMOVE AND REFIX THE CONNECTION THEN ALSO 9641 ERROR SO SUSPECTED THE UPPER PCB. Send By SAFAL On 21 Oct 2022 15:25:00 ,Delivery Persons Name : SAFAL ,Delivery Persons Contact Number : 8943943192,EDD :27 Oct 2022 17:00:00
10/21/2022  13:35  MW  CE RAMESH (6281087206) WORKING AT SITE
10/21/2022  11:01  ST  IAs per branch person 9640026405 call been logged for cdf issue same been discussed with engineer Engineer contact no: MR RAMESH - 7200095346 eta is next 2 hrs will attned the site --St      Brief problem Description (Detail Remark along with remote support confirmation) :Done ; Branch Contact : 9640026405      Engineer Contact :   7200095346       Branch Availability :9-6 PM ;Fault in ESQ : CashAcceptorFaults ; Machine Status :Down T10212022561717594
",561717594      ,183825203
Oki - BNRMs for SBI           ,L014292621,SBI BASANTPUR                                     ,PATNA               ,ONSITE                        ,13/10/2022 09:45:00,27,331290,SLM call logged                                                                                     ,"
10/28/2022  10:09  EP Theft attempt - As per update received from OKI-Project Mr. Amit, Machine dispatched at site & it will reached on location by 30th Oct-22.
10/27/2022  11:48  EP  Theft attempt - As per update received from OKI-Project Mr. Amit, Machine dispatched at site & it will reached on location by 30th Oct-22.
09/21/2022  12:07  MM  As per Branch Person +91 9631429962 Need to SLM Call log for Vault issue Eng.Mukesh kumar mob no.7079363628 remote support is done advised to log the call he's visiting the site Docket Number : T09212022534903597

",534903597      ,183730682
Oki - BNRMs for SBI           ,L014517621,NO1C 2 CHOWBHAGA ROAD                             ,KOLKATA             ,ONSITE                        ,27/10/2022 14:12:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:32  RR  ^ENGINEER NEED TO ATTEND THE SITE FOR RP REPLENISH
10/28/2022  07:30  RR  TO 10/27/2022  14:13  SGP RP roll need to be replenish by engineer instructed by oki Harpreet sir BP 7082069181   T10272022563711616

",replenish      ,183898510
Oki - BNRMs for SBI           ,L014517621,NO1C 2 CHOWBHAGA ROAD                             ,KOLKATA             ,ONSITE                        ,28/10/2022 19:38:00,7,330436,Mode switch moved to Supervisor                                                                     ,10/29/2022  08:45  AS  as^Ticket has been Informed to Branch person 9433218708 for FLM activity,informed       ,183916551
Oki - BNRMs for SBI           ,L014545621,C ZONEDURGAPUR                                    ,DURGAPUR            ,ONSITE                        ,21/10/2022 12:48:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:32  RR  ^TO  10/28/2022  07:30  RR  TO 10/27/2022  07:11  RR  ^ TO 10/26/2022  07:05  RR  ^T 10/25/2022  05:10  RR  ^TO 10/24/2022  02:14  RR  ^TO 10/23/2022  01:59  RR  t O 10/22/2022  13:16  MW  TO  10/22/2022  05:52  DR  @ Roll need to be replenish by engineer as per instructed by oki Harpreet sir BP 8001196725)
10/21/2022  12:49  SGP Roll need to be replenish by engineer as per instructed by oki Harpreet sir BP  8001196725)   T1021202256178817
",replenish      ,183827329
Oki - BNRMs for SBI           ,L014800621,UMRIKALAN                                         ,UMRIKALAN           ,ONSITE                        ,28/10/2022 19:41:00,27,331520,SLM- Cash Dispenser                                                                                 ,"10/29/2022  01:04  RR  ^TRYING TO CALL ENGINEER 9759615757 BUT THE CALL WAS NOT GETTING CONNECTED SO WE TRY TO CALL TSS MUKESH But THE CALL NIT GET CONNECTED SO NEED RO ATTAIN THEBSITE KINDLYNUPDATE THE ETA
10/28/2022  19:45  DR  @ As per Branch Person 9412807153 need to call log for CDF issue remote support done tried calling Engineer 9759615757 twice for confirmation but not responding the call. # SLM Docket :- T10282022564112615
",564112615      ,183916590
Oki - BNRMs for SBI           ,L014931621,DARSHAN NAGAR                                     ,DARSHAN NAGAR       ,ONSITE                        ,19/10/2022 20:12:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  01:04  RR  ^TO 10/28/2022  14:04  SP Escalated to OKI Project Mudit as per him will get this checked and arranged on Monday 
10/28/2022  07:03  RR  ^TO  10/27/2022  07:11  RR  ^Call Accepted by OIPL - CE MANISH KUMAR PANDEY
10/26/2022  07:06  RR  ^Call Accepted by OIPL - CE MANISH KUMAR PANDEY
10/25/2022  05:10  RR  ^TO 10/24/2022  02:14  RR  tTO 10/23/2022  13:12  SP  Engineer ETA Awaited--- Escalated to OKI Project Mudit | Harpreet Sir to get this check and arrange closure at earliest 
10/23/2022  02:00  RR  ^Call Accepted by OIPL - CE MANISH KUMAR PANDEY
10/22/2022  13:09  MW  TO 10/21/2022  11:45  SP   Engineer ETA Awaited--Tried to Escalate Mudit but no response hence discussed with OKI Project Harpreet Sir will arrange to get this update/closure ASAP
10/21/2022  02:55  DR  @ Call Accepted by OIPL - CE MANISH KUMAR PANDEY
10/20/2022  10:45  MW  TO  10/20/2022  08:22  DR  @ ENGINEER NEED TO VISIT FOR CASSETTE ISSUE
10/19/2022  20:12  SNP As per Branch person Pradeep Luck 9336268345 there is DISPENSER FAULT [500 CASSETTES FAULTY] in ATM and they did the FLM with Engineer, OKI Engineer Manish - 9532564478 \ # Docket Number : T10192022559848721
",559848721      ,183805109
